data_ref,date,pm25_north,pm25_south,pm25_east,pm25_west,pm25_central,psi_north,psi_south,psi_east,psi_west,psi_central
2057fbce-7643-4894-bdc1-f55967c5e118,26/09/2019,25,33,30,27,27,61,67,-,58,61
0331cf2a-d414-4a84-9ae7-e8511acaecc1,27/09/2019,26,31,31,31,30,68,74,74,74,73
f60d3951-8095-4510-b21c-5a2361715b1f,28/09/2019,30,31,31,-,30,69,70,71,73,69
bc558fb4-c2e7-4744-8972-7f494799a98d,29/09/2019,30,21,24,31,25,74,73,71,76,73
7da4b34c-4be0-41fe-bfe4-63ad8d1ccb0d,30/09/2019,17,20,18,14,20,--,60,58,53,59
d3b96c9d-90f1-4838-8094-706b94e81c07,01/10/2019,21,21,19,19,20,60,61,63,57,61
0df600d2-b9ae-45d5-a1e2-6a6b581e1d2e,02/10/2019,23,18,20,21,20,-,59,58,62,61
f3f0fbb6-19c1-4ade-8ae5-b40a3846ace9,03/10/2019,18,11,--,19,20,58,56,63,60,59
6409014e-2701-416c-a6c3-529e3e7e7ccd,04/10/2019,--,10,9,13,9,54,42,47,57,48
77567ba5-e752-4e0e-a9c8-5215220666ff,05/10/2019,11,11,11,11,10,46,-,46,51,41
c376e880-fd59-4e25-9a5a-a06999637339,06/10/2019,13,14,14,15,14,52,-,52,54,52
efef27d6-6983-401f-a37f-ac47334812a9,07/10/2019,13,-,13,20,13,56,55,53,--,--
cb0cfcfd-dc1f-4550-aa9a-60d6df3a3cea,08/10/2019,17,13,-,17,17,53,52,52,56,53
520cda2a-04b6-44ff-88f4-567e3edd58ab,09/10/2019,17,13,15,18,17,57,57,54,56,-
c669b0b8-4869-4e2d-912d-f56e94dec2d5,10/10/2019,22,25,--,-,25,58,--,56,58,58
5f78de08-2542-456d-bdaa-8470ef8fb71d,11/10/2019,18,19,15,20,17,62,-,63,61,67
795d6d9b-315e-4826-bfdb-9902dfd9aeac,12/10/2019,18,10,14,21,14,57,49,51,59,53
9347ea27-5d16-42e8-bda8-595b44841a86,13/10/2019,17,15,12,21,15,61,54,56,65,60
6534710d-2486-47ed-9487-a455f0bc2626,14/10/2019,16,-,16,18,18,56,53,53,57,56
9e935c39-5537-4c26-9857-89b8fbe33ffc,15/10/2019,20,17,22,20,19,59,57,61,-,59
fa415ff1-0406-45b2-b218-5ea87b413649,16/10/2019,11,11,11,16,10,54,53,56,57,56
b736932e-e742-4712-8d5d-f79ca22113f4,17/10/2019,11,8,10,15,15,43,44,40,54,52
60d28935-23e5-4ab5-9855-9fe276651354,18/10/2019,17,18,--,16,20,57,58,57,55,59
77a8e4be-6e99-4a21-a4c7-7d2a84fee629,19/10/2019,25,23,22,22,22,61,-,58,58,61
04c1ebc2-303a-423e-9dcf-c70d4c9ea022,20/10/2019,16,16,14,15,23,61,62,65,63,65
a281521a-ce64-4d73-9c67-cfe4c02fd217,21/10/2019,18,10,10,13,12,56,49,47,53,51
7316981d-91e9-43d8-89c2-2f6d3ce7345b,22/10/2019,13,13,11,8,-,54,51,49,49,55
ba2543e8-2918-4696-8524-34c5612643dc,23/10/2019,17,20,20,17,17,-,53,56,-,51
b6c50493-83aa-4fd5-9e3f-240f2ea8bb91,24/10/2019,25,-,26,24,25,64,65,67,66,--
51d818e2-00fd-4f19-9e70-638cde6764c2,25/10/2019,14,16,15,19,19,59,58,59,61,59
5af7869d-b64d-41ac-b2ba-02f19d0b522a,26/10/2019,15,15,14,8,14,53,57,54,52,53
490c8ea5-a048-4333-b36f-f32f5b459e37,27/10/2019,10,11,15,8,13,55,52,54,35,54
52e37edd-0eca-4086-91ac-d8a4071d0fd1,28/10/2019,8,12,11,9,8,36,51,51,31,41
b3d1889a-ded8-4751-b372-6e51381472ae,29/10/2019,18,23,27,--,21,52,56,59,50,53
272da960-e8f4-40c3-860b-cd60102d5232,30/10/2019,-,--,23,20,21,--,64,-,65,64
28697b7b-70b3-4787-8d01-c3e89097cd85,31/10/2019,31,32,31,28,31,66,-,66,65,-
68217834-6d8a-454d-8280-dd4bfd723d85,01/11/2019,16,21,15,11,14,63,63,63,57,61
8b3aff14-3a59-4039-8de2-8bf50458cc1d,02/11/2019,33,32,29,29,31,68,72,68,66,68
ce992246-9fb2-481d-9bca-c0bb10fd2f02,03/11/2019,17,18,16,14,19,62,61,59,60,61
08bad767-83a2-4518-aa38-1a08f70e7e57,04/11/2019,-,33,34,--,--,70,67,68,57,65
5f93722a-6c74-4883-9279-e8f79b8022b8,05/11/2019,--,43,44,38,34,76,--,85,71,74
e66b07c2-a559-40c7-80da-d2d9af7be3b5,06/11/2019,26,33,-,29,--,--,78,72,75,73
2329f106-7e03-4603-a3b4-500970bb9c68,07/11/2019,35,34,35,34,-,77,78,79,73,76
a9563521-3bf6-4a3b-b599-6059c49a4840,08/11/2019,13,12,11,8,8,64,69,--,67,63
12fea030-d145-4127-a6c5-f850abf8954f,09/11/2019,--,21,23,--,26,53,54,52,44,53
e790ea60-da67-4edd-aaf8-4fc800f193f1,10/11/2019,--,17,23,8,15,62,67,67,60,68
fdd8b188-5fdd-43b6-88f4-9da9bb604fe4,11/11/2019,26,29,33,18,22,68,68,73,57,64
7618f7f4-669d-4765-8e52-0d0360c07a89,12/11/2019,33,32,--,--,33,-,69,72,61,66
51fd229d-4365-4012-accc-b4eecb941962,13/11/2019,49,59,51,47,46,--,99,97,86,85
dc598872-7e32-4f45-a7cb-a82b841ff7dc,14/11/2019,16,21,17,20,16,72,82,70,76,77
ff212f36-3504-488f-a748-877c2bef643f,15/11/2019,8,10,13,9,9,--,54,53,53,54
a5526589-327b-4644-a7ba-4f875106f608,16/11/2019,12,15,13,8,14,-,47,52,34,41
68f40840-e191-4f21-a059-26ef78fb0eba,17/11/2019,13,14,16,16,16,54,56,55,53,56
8eaecda4-ac30-48c0-a008-6ed3679dc5cd,18/11/2019,14,14,-,13,14,53,55,56,54,-
f0a266e4-7483-49c4-bb25-a8608cb0da75,19/11/2019,12,14,13,11,9,53,54,56,54,53
d2c96b27-e890-4011-8976-55e30be532b1,20/11/2019,10,13,13,7,-,48,52,52,42,-
29bc5a64-5816-4c12-8107-fd00ed15ec48,21/11/2019,9,9,13,7,9,37,--,53,28,39
06eb8b64-2c49-4aa2-b140-a944a30be3b2,22/11/2019,7,8,6,8,6,30,33,33,31,31
fc3bbb3c-633e-4e78-9679-c1fc5173ac8a,23/11/2019,7,7,8,4,7,27,33,38,23,32
cfbb6289-335c-4a77-8228-4dcf0ae9b87f,24/11/2019,7,7,10,5,8,31,30,35,27,29
57c429f0-ad74-4286-a4b3-c87f8f0b080d,25/11/2019,11,12,14,--,11,46,52,--,30,44
78705002-502c-45b5-842e-09441518bb7f,26/11/2019,6,-,7,5,6,34,44,53,25,34
7289a4f5-3be4-44dd-bba7-17449119b37a,27/11/2019,10,8,9,6,10,33,30,39,24,-
fbebda5a-a36c-4110-981a-5d6fb761533d,28/11/2019,7,9,9,6,9,38,--,41,--,45
cf27b551-bd70-4982-925d-2ce780109b3e,29/11/2019,8,--,11,7,6,38,41,-,28,32
f952d292-7207-4ef4-a707-df1121b41c7a,30/11/2019,10,9,11,5,8,--,33,42,26,30
c885b482-b7c8-465d-8db5-0ff0957bd61b,02/12/2019,5,6,6,5,5,29,31,37,24,28
6c381a36-220f-4f58-8d72-e2424215d6bd,03/12/2019,9,10,11,7,10,28,34,33,24,32
1011dde6-6906-4f8e-99b4-c59cbb0bc437,04/12/2019,13,16,15,12,15,49,54,53,-,53
7303a42e-07c0-4dd1-b1d1-77f97fbd804c,05/12/2019,13,16,15,14,14,53,55,55,52,54
5fd2b871-eef8-4c1c-b968-0fba3bd73605,06/12/2019,12,15,15,10,16,52,54,-,51,55
33a69ac9-a26d-4c47-bfbf-0e97bf742a2b,07/12/2019,12,14,13,12,14,51,53,54,46,54
af829f8b-5d01-4831-aa32-2741cc65f858,08/12/2019,8,8,7,8,11,43,53,50,45,52
93d20ea0-52f5-497a-9488-b810322d324b,09/12/2019,4,6,6,4,5,24,-,27,24,27
97368300-2e66-467e-a2a2-cea46a54d57e,10/12/2019,12,13,14,7,13,37,41,46,26,35
38c45da4-f14b-4996-8965-20cb5a96d9e0,11/12/2019,6,5,8,2,6,39,40,43,31,48
00336736-2407-4fa9-841d-d5432e9e32d4,12/12/2019,10,--,--,11,11,-,38,36,39,35
faa3bad2-65f1-4e79-b690-ed5e8248bbd1,13/12/2019,13,10,13,10,18,53,53,52,51,55
2ba59f49-fa69-4d09-84a5-daf132944306,14/12/2019,5,5,5,4,6,23,28,25,22,24
7369dc70-6c54-4069-9770-18b0ce705092,15/12/2019,5,5,6,5,5,27,-,27,22,28
b9d1ff37-5873-4983-a7b3-73050f9ba946,16/12/2019,5,5,4,4,5,24,25,25,21,22
de803cf8-59b9-4817-b557-66f83f3a9492,17/12/2019,7,7,--,7,9,-,36,34,26,36
fe807bca-009e-45cb-bb48-60960dc73591,18/12/2019,7,7,8,--,9,26,36,34,-,-
b74c61a2-6ec2-4f06-83d8-1742ef089afe,19/12/2019,6,8,8,5,8,30,35,40,24,38
65a4db09-c647-4d2b-b7d1-71108ab93be5,20/12/2019,-,10,9,8,12,34,38,38,35,40
01717757-add7-46f9-a904-cb6e3abbd4e6,21/12/2019,7,9,8,5,--,33,41,35,36,41
a6de8846-445b-405c-b3f0-1499d9fef6b3,22/12/2019,7,6,7,--,8,--,34,34,25,37
fd7b0801-88e8-4873-85e9-8e5acbc48c74,23/12/2019,9,12,10,11,12,33,38,38,36,41
719b7419-896f-4d03-8599-a07a067668b2,24/12/2019,9,8,8,7,10,33,43,39,45,--
faa0f85c-7513-441e-bf00-90a36ea9831e,25/12/2019,10,11,11,11,12,38,42,-,38,45
9d68520f-22dc-48c9-afc0-593b36b0aae8,26/12/2019,9,11,9,11,10,41,47,41,45,48
60b7cff3-5987-4f13-b7d0-efb9ab6f04b3,27/12/2019,8,-,9,9,8,34,-,41,42,40
76017725-f00a-4ee4-85c1-ed34311f43d7,28/12/2019,9,15,13,9,13,35,-,49,--,47
c29e10c3-08f8-45e1-a050-813fe07dd358,29/12/2019,10,14,11,11,12,37,53,51,43,49
808417b5-6ca9-4479-8101-76a11ed477c7,30/12/2019,9,10,10,8,10,40,48,45,41,50
c0a6e757-575c-43a4-a654-fc3158c56ce4,31/12/2019,7,8,8,9,--,--,37,36,37,36
faedad4b-39e9-40fa-8728-e5951baf3751,01/01/2020,9,8,-,6,9,-,35,38,31,38
b31371ef-be5e-4f7e-9755-9142ec01d0d6,02/01/2020,9,--,11,7,11,34,38,-,30,39
0c20888b-c82a-4190-a40b-2524c53409d5,03/01/2020,10,11,12,9,12,40,45,46,41,45
975fcca7-99eb-4225-81bf-001f289fddbf,04/01/2020,9,10,9,7,10,39,-,43,36,45
de931b8a-c415-4727-865e-66a4fa83d8a4,05/01/2020,--,10,11,-,--,42,44,43,40,46
533001e8-d6c6-47b3-bf9d-d05d5df77401,06/01/2020,8,8,9,7,8,40,42,47,38,42
6263512e-23a7-4234-a8a8-eae4af9d592e,07/01/2020,5,6,7,7,7,-,28,29,22,30
1a1e9044-04c5-47f7-8088-86a94e3ecd8c,08/01/2020,7,7,9,7,9,27,--,31,30,34
489a7f05-151f-4df8-9190-c9ae981f757b,09/01/2020,9,11,11,--,10,36,39,39,--,43
e1840d8a-3844-4aab-a2c4-e669bcfce2a7,10/01/2020,--,10,10,9,11,38,45,43,37,49
127b4ee8-56a8-48c1-a068-1f5c903d5a22,11/01/2020,10,11,11,9,12,-,45,48,37,52
ff4a8d27-b55b-4893-a10d-f10f0a595606,12/01/2020,13,13,14,12,15,48,50,51,42,--
45f70b69-500d-4a8b-8de4-503d594437cd,13/01/2020,10,--,-,11,14,51,55,54,53,56
fdf0bf9b-4a06-43d5-8722-c9bdcc8c7b89,14/01/2020,10,10,9,10,--,43,47,48,--,-
6428bf00-51d6-4792-8cbd-b7f022a71e85,15/01/2020,10,11,12,12,11,--,48,47,48,47
7494c501-712c-497a-b3f0-d93d963640cf,16/01/2020,18,19,23,13,22,49,53,--,48,53
5996c661-036b-4063-ad74-fcf4e96053ae,17/01/2020,21,-,26,--,29,63,67,68,64,73
79330c99-9b1f-48ab-b642-3d594edf7bf5,18/01/2020,13,12,10,11,13,-,57,57,58,--
8a83e1d2-82db-4d5d-afc5-f2a83df5027f,19/01/2020,7,11,11,7,9,41,51,42,--,43
429a402b-908b-49ca-8523-2d1f0895257b,20/01/2020,11,12,12,--,15,48,54,51,47,54
ef89b30c-6bf9-4b58-b508-5b1f3113c1dd,21/01/2020,7,13,-,4,10,32,49,35,31,46
463c3b6e-918c-43c2-bc59-6881331bec0f,22/01/2020,8,13,11,9,11,36,55,46,41,51
ec953223-f126-4c82-9515-da43bc5e156a,23/01/2020,8,10,9,6,11,36,43,40,34,48
56057d83-7c8c-4786-81c8-90667588718b,24/01/2020,8,12,9,8,9,33,44,39,--,41
657df8c0-4c0f-40ff-9fbe-1b2e07b2f9f7,25/01/2020,8,12,9,10,10,34,52,36,38,42
ae6765b8-f8e9-4d18-adf0-e89473c40b6e,26/01/2020,-,14,10,8,10,29,54,48,37,43
e8b61fa7-d4b2-4143-8f26-4503c25ed69c,27/01/2020,--,8,8,7,11,--,52,38,39,42
f0325ac7-f5eb-4238-aff6-2a2c7426e300,28/01/2020,8,10,8,8,12,35,41,38,35,48
c40a9260-0596-4e77-81fa-79b5cb17493b,29/01/2020,6,7,8,7,10,35,38,36,38,51
e7949fc6-1a1f-43e8-ad9c-608bdab9c660,30/01/2020,--,6,--,7,--,25,31,24,-,29
cca9bb5d-73e8-4b6f-97f5-9c7a69db9e0a,31/01/2020,8,10,9,-,13,30,33,30,31,49
d294341f-6cab-4a56-a1fa-ff27032f03e7,01/02/2020,8,8,9,8,11,33,--,38,38,48
27caf8a4-f793-4e3d-b091-e85739329728,02/02/2020,12,15,18,11,17,48,49,53,43,55
a433cf71-c189-46ed-9c37-b6ca596ade88,03/02/2020,12,14,17,13,16,50,53,59,52,55
fa869475-2f67-4e3a-ad59-849b576b25ad,04/02/2020,12,12,17,16,17,51,49,56,53,55
1d6101cc-664c-4223-acf8-54240d271b03,05/02/2020,9,13,11,12,13,49,--,54,55,55
8c6a2235-993d-463b-aeb9-0271800c17e2,06/02/2020,9,9,11,11,11,-,--,46,45,47
7090881f-ea79-4140-87c2-8b13b210bd1d,07/02/2020,11,10,13,10,--,-,43,45,44,50
ae24928a-8193-44ad-b8a7-9538e71b943b,08/02/2020,10,11,13,13,15,52,51,52,52,56
b3cd1684-6fc1-465f-bc1f-d56b7a131a85,09/02/2020,8,6,9,7,11,45,44,49,-,52
31a313f6-0818-4a7b-a456-0b1f38b1f122,10/02/2020,4,4,6,3,6,--,20,--,-,24
09b594ee-49fb-42fb-a174-d93616754238,11/02/2020,5,8,8,5,10,26,32,35,25,40
a794cd38-98bf-48ac-a190-393a7cce927c,12/02/2020,8,9,9,9,9,--,33,36,24,35
89c969ed-b592-4e55-9642-2a3f87501582,13/02/2020,8,10,8,9,--,36,41,38,41,50
04c88029-fbdd-4519-a763-3fa0b8dc354d,14/02/2020,8,10,9,10,15,38,--,41,43,-
ae1711ff-38ff-439d-b2d2-f437ea36aa3a,15/02/2020,7,12,9,10,12,31,45,36,48,51
6e1a6862-989a-4c7b-b8ed-1b36c0288bc8,16/02/2020,9,12,12,16,15,32,-,42,51,54
160e0381-aa17-4e1b-a4fa-a901beca8e00,17/02/2020,6,5,8,8,10,37,51,48,55,56
6f8d2749-d6d1-4248-b987-d6619828c6fc,18/02/2020,6,6,6,7,7,23,24,35,30,33
e6ebe439-d296-4c33-b771-fc48f57cb1e0,19/02/2020,9,11,14,9,12,39,42,47,37,47
e18b1e4f-e999-4ce3-92b0-ecc1c5b449af,20/02/2020,9,-,12,9,--,40,41,52,35,46
c2f19461-b863-431e-88ec-a3906164303c,21/02/2020,9,9,10,5,11,34,36,44,31,42
e0c3cbfa-2c24-43d8-add2-7254ce98ea35,22/02/2020,10,10,11,10,-,41,40,51,38,45
fe99009f-97d9-4dd4-a2fb-c0d7e9a3d101,23/02/2020,--,--,17,9,10,39,45,53,43,46
1305cdbf-275e-46c8-ab61-7d909b1796db,24/02/2020,--,11,12,10,12,42,42,54,--,44
4c1ae614-343b-4af9-831e-0d3a3a23a7ba,25/02/2020,9,11,14,9,13,41,52,53,47,52
6ca79b64-dd8b-45d0-9126-6e008ccfee55,26/02/2020,8,9,12,10,11,40,--,51,45,52
cb4cd5a4-6667-466f-921e-268f7bb52359,27/02/2020,11,10,11,7,9,40,38,46,34,40
54807528-5a8f-4cf5-83c7-34af9fdde1e4,28/02/2020,8,9,9,8,13,45,42,46,36,48
39c30a77-c841-474c-9cc2-8e8ad5d53ea8,29/02/2020,10,13,-,8,11,37,52,47,36,53
8f91af6c-4f15-4651-b5b4-c53cd4b44b22,01/03/2020,8,10,12,9,-,40,49,52,48,51
1839da95-80a9-42ff-bd97-a740435e3c08,02/03/2020,7,8,8,8,7,27,34,38,37,35
82612137-2b5e-4caf-b764-29ac74602c7d,03/03/2020,8,7,10,8,10,30,37,44,34,38
932d0c20-264d-465c-9956-8d3ba57cdb78,04/03/2020,8,10,11,9,11,30,34,--,36,50
e56dfb44-604a-473a-abbf-94b3087d7c17,05/03/2020,10,13,12,-,15,-,49,46,45,52
c4bf1f61-45cb-46e8-88c3-33818d26ff9e,06/03/2020,10,13,13,11,15,48,52,52,51,--
f51c5086-5800-46ec-aaab-4240da5e4da5,07/03/2020,8,8,9,7,8,36,-,--,42,40
4292c1f1-b6a7-4118-a7f7-d8e8bb690fd3,08/03/2020,10,10,12,11,-,35,46,41,-,45
0afed593-e1e3-4de0-807d-65d8df862304,09/03/2020,13,18,19,17,--,--,56,54,51,56
0e0b5d11-2cfe-4a0a-a88b-d0210b61b9bf,10/03/2020,14,13,-,-,16,58,55,54,63,58
ba8a160b-b948-4c23-b6a3-58f3e0250695,11/03/2020,12,19,17,15,21,53,56,--,59,--
ab377d0c-75a0-4efb-918b-7c75846d3c58,12/03/2020,16,15,21,19,17,55,58,60,57,63
2d93ed79-0bae-4451-8cf6-c08bb3621c6f,13/03/2020,7,11,9,10,11,-,51,54,52,54
bf8231bf-8995-4cda-baaa-ba731abd8c82,14/03/2020,6,9,7,-,12,30,37,32,39,--
dc161859-74b0-4a92-bef0-513e1647b93b,15/03/2020,7,8,7,8,12,31,38,34,47,53
ff086765-ffe4-4fa1-97ff-271d87a8fd22,16/03/2020,7,9,9,7,10,30,36,33,32,38
ae4a5eb2-9e4d-4225-ac3b-3f8d5ff61ea8,17/03/2020,9,12,-,13,12,32,44,45,44,52
0afb54c7-f20d-49c6-bb89-0f7235758a04,18/03/2020,10,14,12,12,14,44,53,52,52,53
61b0b7c8-64b0-4ffd-919d-7eb5d850e253,19/03/2020,9,12,9,15,12,40,51,42,53,52
079202aa-1afd-414e-bd5f-ad79c70f809c,20/03/2020,8,10,9,14,14,35,48,-,52,55
2bc6c132-4b36-46e7-9440-61147e04caff,21/03/2020,9,11,9,10,--,36,42,-,52,51
e74049f2-1ee4-4e17-855e-a4cd1e6a28cf,22/03/2020,7,-,11,10,13,36,-,46,47,53
a8504e7e-28b6-4e03-be60-6d49b935bb89,23/03/2020,11,--,10,10,11,37,54,48,39,52
6eb06e02-2325-464d-b5f3-cdabc5da89ce,24/03/2020,7,9,9,12,11,40,-,44,51,-
63bbe31b-1d2f-488f-8479-5ccccf8b2bd6,25/03/2020,10,10,11,13,14,-,40,44,51,--
61c256af-bc1b-496d-b77d-1fe0d1f966a3,26/03/2020,9,8,8,8,14,46,42,40,45,--
f88a57d0-274a-41a5-be29-be4f81606a0b,27/03/2020,10,9,10,9,11,46,38,-,36,46
a07bbc4c-66f5-46f8-a08a-694ab7bde9cc,28/03/2020,10,8,11,-,14,42,-,50,45,53
d00a5fd1-c5bc-4fec-a3a8-15c56e298667,29/03/2020,--,9,13,10,16,47,34,51,46,54
7a6db4e9-c94b-40a4-ae0a-361d77bbdb05,30/03/2020,13,9,10,-,14,49,37,46,45,54
ad795977-7094-4512-9f66-376bc364b5ec,31/03/2020,12,10,13,12,16,52,40,52,50,56
12d4eea1-7a73-4122-bbf5-f2a966b2dd12,01/04/2020,13,10,13,12,15,54,--,52,-,56
afa410ef-d7e2-4c44-8e32-e1fb4adc3e1a,02/04/2020,12,9,12,8,14,46,46,51,44,--
bf6b302b-d557-4441-9414-4a3f86f5ddc1,03/04/2020,11,10,9,11,10,49,48,49,--,53
cc9a74e8-4503-452d-8cba-080dd72aad46,04/04/2020,9,11,11,13,13,43,43,-,54,-
f75fcad0-09f6-4706-b000-c0c39b7e06d7,05/04/2020,11,--,12,--,13,44,45,48,51,52
00752b97-39b6-4cd7-a51f-0247367da5ed,06/04/2020,14,14,11,9,16,53,53,51,44,54
5472c45d-ae56-4c50-ac93-ee9046d203ba,07/04/2020,8,7,7,9,8,39,40,36,35,39
de2480d9-2b1c-4f76-92d9-9152ea7f3ab2,08/04/2020,9,9,10,12,12,42,35,37,52,51
c51eba18-1a3f-4c93-8ec7-e146d39b6f96,09/04/2020,10,12,--,13,12,46,49,-,51,52
9ffb895f-ba73-4d41-b066-239c9a2a0493,10/04/2020,12,10,13,12,14,46,43,50,47,51
1ab12afd-b42b-4f37-af1a-fc560b8c142a,11/04/2020,12,10,10,9,15,51,-,51,50,55
7e288261-487d-43f2-92a8-e9d36a5caf46,12/04/2020,11,9,8,8,11,49,41,40,41,52
12dcae2f-cad4-4c52-86c0-3267d8f13f92,13/04/2020,12,10,13,10,-,47,39,43,39,--
6fb15546-68ed-4c32-accb-0662c4006d60,14/04/2020,11,8,11,11,19,45,-,47,--,55
81efd3c8-e8a1-4754-924d-99b75b7c59f2,15/04/2020,12,11,11,--,13,52,48,52,52,56
c1614aeb-9de3-44e1-a7df-7cd6ab88cb38,16/04/2020,9,9,11,10,14,47,40,43,44,56
3dd4c8c1-5886-4b36-888f-bc623ebc6477,17/04/2020,12,-,-,11,12,52,42,--,48,-
249a016e-61a0-404b-ab64-532e4e1f6e06,18/04/2020,12,9,11,12,10,51,44,48,49,48
05bbb083-aa3d-4331-b465-988c51ed19ca,19/04/2020,11,12,12,8,12,50,46,49,43,-
1842eb6f-5b2c-486e-abab-d639d7c3e979,20/04/2020,11,8,7,8,9,50,36,34,35,38
ecf9b01b-1e3f-4d8b-a0fc-3f39443348f0,21/04/2020,15,-,12,8,10,51,38,41,39,41
b5acc8bf-0dde-4371-9ff8-df969bb04b18,22/04/2020,11,10,--,7,9,50,39,44,37,42
5e903ea0-0ba6-4668-8fe0-1c992915e615,23/04/2020,11,9,11,8,10,48,36,46,--,38
f1839a7b-2474-4bd5-8322-9b0d7bb005a3,24/04/2020,10,-,9,8,9,51,45,48,34,52
5305f6c5-00f5-4cdd-9011-996f203f3c56,25/04/2020,8,8,8,8,9,34,36,44,--,39
f5dcc6e6-a65e-4763-884d-31d8fddbb4af,26/04/2020,9,12,13,--,12,41,49,45,37,49
5c0c850b-45e7-4cec-a4f6-236122f04e11,27/04/2020,7,8,7,7,7,32,37,39,--,34
714be8af-de64-401c-ad03-bbe7d974d217,28/04/2020,9,9,11,6,8,35,--,44,25,33
94314535-dc5f-4703-9503-8aded094a1d7,29/04/2020,9,-,8,-,8,30,35,37,--,30
bb0f5336-9d0a-49d3-9edb-41877482e715,30/04/2020,10,9,7,8,10,42,42,40,40,44
9158619b-8a5f-490c-b945-a948e2310b10,01/05/2020,7,8,7,5,--,31,37,32,27,33
ddf003db-5281-479a-b1b1-cb7bd7a43d29,02/05/2020,9,9,10,7,8,34,41,46,31,40
6e6db2b6-2a34-4a46-8978-e6a912945689,03/05/2020,7,8,7,5,8,33,--,36,29,36
77571abe-b953-480a-a507-2337658e2aef,04/05/2020,9,13,10,8,9,32,48,44,32,32
0b4397a3-bd9d-4c34-b829-38a92a9404ce,05/05/2020,10,12,11,14,14,--,52,47,48,53
24bdd11a-068d-4354-a618-1d25a3ef3fb4,06/05/2020,12,12,12,8,11,40,--,52,47,49
5506d70c-b153-4861-97b4-c13b5d022f92,07/05/2020,13,13,13,12,-,51,48,49,46,44
caa730ab-9cee-4037-a70d-b2fcb298f6ad,08/05/2020,6,8,7,6,8,54,51,-,52,54
4e106245-4fef-4cc4-abcf-480207459000,09/05/2020,7,6,6,5,6,27,30,--,25,29
1a892d9f-1ea5-4899-891b-78300e97a9af,10/05/2020,6,6,6,-,5,29,27,-,27,24
0c4cb168-5c6b-4b7a-91e2-bbfc72fbf50a,11/05/2020,7,--,5,5,5,27,25,26,23,23
a6e3f516-f701-4bb9-a234-c89345cfe6f8,12/05/2020,6,7,7,6,7,29,23,--,--,23
7c21b7c7-bdd4-44b4-b22a-de84ebe8f625,13/05/2020,12,7,8,6,7,42,29,31,33,29
ac1c3249-8ee4-4045-97f1-d49d0f9be449,14/05/2020,13,9,12,9,14,50,39,54,35,46
bdac2216-c374-467a-99d2-9ca83cd60e75,15/05/2020,11,10,9,12,7,52,46,55,52,57
2ac26549-0d2c-4005-a39a-0f18bc4b4fc0,16/05/2020,-,7,6,5,6,30,34,27,-,28
59771fcc-636a-440e-a78d-0bc3279e8560,17/05/2020,10,5,8,7,--,45,33,--,33,-
0f6bee05-af40-4748-9671-744b7480f101,18/05/2020,8,7,9,5,9,35,32,--,28,32
9c599b22-c9bf-4d8e-975b-f417bd53b48a,19/05/2020,16,11,10,10,15,46,--,46,33,51
dba0caad-03fc-498c-ad0c-a14b3828834a,20/05/2020,12,9,10,7,--,54,42,40,44,52
ca9df33c-b440-438c-9a06-e09d069d5dde,21/05/2020,13,13,14,9,14,52,47,49,34,52
8d7bd181-b233-45eb-b822-73abe23a53e7,22/05/2020,-,12,20,14,16,56,54,62,55,57
9ad15e08-13f9-4948-9329-f7a8ead9adfe,23/05/2020,11,11,12,7,12,49,46,--,38,48
966aeaaf-118d-4542-af67-f513754224c1,24/05/2020,-,-,9,12,--,61,43,54,46,55
486fa72b-cab7-42d2-89a0-bf9fcb985787,25/05/2020,11,10,-,12,14,50,38,45,54,52
96ded066-1ad9-48a1-90b5-f57ea620dd57,26/05/2020,15,17,16,13,20,52,53,54,51,56
76cb00b5-1039-4c1b-b947-fbab47f0cb11,27/05/2020,8,7,8,-,7,48,50,-,40,52
b7979058-a41a-4aed-ad1e-13b28e4fb415,28/05/2020,14,9,10,9,12,53,40,49,39,50
135b350f-5ce5-4bfa-9c68-377754d3faf7,29/05/2020,10,10,7,6,7,37,-,32,32,31
6fbc020d-3fce-4637-8b0a-3947650d2f45,30/05/2020,14,11,14,10,13,55,47,55,39,49
2da823db-e78b-49cf-8a09-5abd4c811866,31/05/2020,--,--,-,8,19,52,48,55,48,56
7ced41b1-e655-4a65-a660-3b02db2b5bb6,01/06/2020,11,-,7,9,10,48,48,58,44,52
902f6fdd-2289-48bf-bcfc-8b5124d3aba1,02/06/2020,9,7,8,9,8,45,28,39,39,38
75bed8be-77d2-4973-87da-35cad9174a12,03/06/2020,10,6,6,8,8,51,29,27,--,--
b36dda70-be8c-4eac-a14e-429f3454df35,04/06/2020,6,4,5,5,5,25,29,27,25,23
ddc9974b-7dfd-4765-8ef0-dcc3cc15908f,05/06/2020,--,6,5,--,5,27,28,23,23,22
00c70e2e-7ace-4581-92e6-a45c3611de3b,06/06/2020,10,9,7,6,10,28,27,24,-,27
b5ee65f0-6a02-4862-8b0e-7c04bc586a97,07/06/2020,16,12,9,11,14,57,52,40,52,54
63ffd834-98f3-4e38-b8ec-2ea90fc012c8,08/06/2020,12,--,7,11,-,52,43,29,-,-
10439819-e447-4476-9d9a-77bc1c8d357c,09/06/2020,11,7,7,8,9,52,43,-,47,51
cdc5b607-ee26-4a9c-a4ac-bd4f8b9f18bc,10/06/2020,9,6,8,5,8,38,39,32,27,37
